#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: DEMO
#Date Time: 2020-01-21 10:48:19.380
#Sample rate: 1333.33Hz
#Samples: 8000
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 1 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -1 V
#Channel 2: Range: 500 mV/div Offset: -1 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.72599999999999998,1.3296058018180039,-0.71042929842693514
-0.72525000000000006,1.3662509554178981,-0.71042929842693514
-0.72450000000000003,1.4038865185745464,-0.71042929842693514
-0.72375,1.4418522182501126,-0.71042929842693514
-0.72300000000000009,1.4441631738825385,-0.71042929842693514
-0.72225000000000006,1.448124812109554,-0.71042929842693514
-0.72150000000000003,1.4322782592014915,-0.71042929842693514
-0.72075,1.3953029690826793,-0.71042929842693514
-0.71999999999999997,1.3606386345962926,-0.71042929842693514
-0.71925000000000006,1.3414907164990506,-0.71042929842693514
-0.71850000000000003,1.3206921158072187,-0.71042929842693514
-0.71775,1.3058359724559101,-0.71042929842693514
-0.71700000000000008,1.2873483273965038,-0.71042929842693514
-0.71625000000000005,1.2701812284127696,-0.71042929842693514
-0.71550000000000002,1.2592867232884768,-0.71042929842693514
-0.71475,1.2632483615154924,-0.71042929842693514
-0.71400000000000008,1.2609374058830665,-0.71042929842693514
-0.71325000000000005,1.2417894877858244,-0.71042929842693514
-0.71250000000000002,1.2556552215803791,-0.71042929842693514
-0.7117500000000001,1.2332059382939575,-0.71042929842693514
-0.71100000000000008,1.257305904174969,-0.71042929842693514
-0.71025000000000005,1.2744730031587033,-0.71042929842693514
-0.70950000000000002,1.2906496925856836,-0.71042929842693514
-0.70874999999999999,1.2975825594829611,-0.71042929842693514
-0.70800000000000007,1.3051756994180743,-0.71042929842693514
-0.70725000000000005,1.2985729690397148,-0.71042929842693514
-0.70650000000000002,1.3543660407368514,-0.71042929842693514
-0.7057500000000001,1.4065276107258902,-0.71042929842693514
-0.70500000000000007,1.447464539071718,-0.71042929842693514
-0.70425000000000004,1.4973151534283311,-0.71042929842693514
-0.70350000000000001,1.5161329350066552,-0.71042929842693514
-0.70274999999999999,1.5191041636769169,-0.71042929842693514
-0.70200000000000007,1.5270274401309483,-0.71042929842693514
-0.70125000000000004,1.5042480203256083,-0.71042929842693514
-0.70050000000000001,1.4679330032446321,-0.71042929842693514
-0.69975000000000009,1.4454837199582102,-0.71042929842693514
-0.69900000000000007,1.4230344366717884,-0.71042929842693514
-0.69825000000000004,1.4061974742069721,-0.71042929842693514
-0.69750000000000001,1.4088385663583161,-0.71042929842693514
-0.69674999999999998,1.3820975083259606,-0.71042929842693514
-0.69600000000000006,1.358327678963867,-0.71042929842693514
-0.69525000000000003,1.3418208530179685,-0.71042929842693514
-0.69450000000000001,1.3332373035261016,-0.71042929842693514
-0.69375000000000009,1.3071565185315821,-0.71042929842693514
-0.69300000000000006,1.3051756994180743,-0.71042929842693514
-0.69225000000000003,1.3154099315045311,-0.71042929842693514
-0.6915,1.3309263478936757,-0.71042929842693514
-0.69075000000000009,1.3606386345962926,-0.71042929842693514
-0.69000000000000006,1.3827577813637966,-0.71042929842693514
-0.68925000000000003,1.3867194195908121,-0.71042929842693514
-0.6885,1.397283788196187,-0.71042929842693514
-0.68775000000000008,1.4061974742069721,-0.71042929842693514
-0.68700000000000006,1.3933221499691715,-0.71042929842693514
-0.68625000000000003,1.4547275424879134,-0.71042929842693514
-0.6855,1.4992959725418391,-0.71042929842693514
-0.68475000000000008,1.5306589418390457,-0.71042929842693514
-0.68400000000000005,1.568294504995694,-0.71042929842693514
-0.68325000000000002,1.5890931056875259,-0.71042929842693514
-0.6825,1.579849283157823,-0.71042929842693514
-0.68175000000000008,1.5719260067037917,-0.71042929842693514
-0.68100000000000005,1.5550890442389753,-0.71042929842693514
-0.68025000000000002,1.5233959384228506,-0.71042929842693514
-0.67949999999999999,1.4880713308986282,-0.71042929842693514
-0.67875000000000008,1.4633110919797805,-0.71042929842693514
-0.67800000000000005,1.4438330373636203,-0.71042929842693514
-0.67725000000000002,1.4260056653420503,-0.71042929842693514
-0.67649999999999999,1.3986043342718588,-0.71042929842693514
-0.67575000000000007,1.4002550168664487,-0.71042929842693514
-0.67500000000000004,1.3811070987692067,-0.71042929842693514
